"","site","station","tow_size","tow_type","taxon","total_cells","date_sampled","sample_vol","dilution","vol_collected","area_chamber","area_counted","day_label"
"443","SHB","St4","55","V","Prorocentrum",1,2023-10-31,0.06,1,2454.36926061703,1000,8.309512568745,"SHB Day 2"
"444","SHB","St4","55","V","Protoperidinium",3,2023-10-31,0.06,1,2454.36926061703,1000,8.309512568745,"SHB Day 2"
"445","SHB","St4","55","V","Rhizosolenia",3,2023-10-31,0.06,1,2454.36926061703,1000,8.309512568745,"SHB Day 2"
"446","SHB","St4","55","V","T.furca",3,2023-10-31,0.06,1,2454.36926061703,1000,8.309512568745,"SHB Day 2"
"447","SHB","St4","55","V","T.lineatum",5,2023-10-31,0.06,1,2454.36926061703,1000,8.309512568745,"SHB Day 2"
"448","SHB","St4","55","V","Thalassiosira",8,2023-10-31,0.06,1,2454.36926061703,1000,8.309512568745,"SHB Day 2"
"449","SHB","St4","55","V","Tintinnid",26,2023-10-31,0.06,1,2454.36926061703,1000,8.309512568745,"SHB Day 2"
"450","SHB","St5","20","H","C.closterium",32,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"451","SHB","St5","20","H","C.didymus",3,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"452","SHB","St5","20","H","Corethron",1,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"453","SHB","St5","20","H","Dinophysis",10,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"454","SHB","St5","20","H","E.turris",4,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"455","SHB","St5","20","H","L.minimus",7,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"456","SHB","St5","20","H","P.bipes",1,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"457","SHB","St5","20","H","P.claudicans",1,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"458","SHB","St5","20","H","P.nitzschia",22,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"459","SHB","St5","20","H","Prorocentrum",21,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"460","SHB","St5","20","H","Rhizosolenia",15,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"461","SHB","St5","20","H","Scrippsiella",10,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"462","SHB","St5","20","H","T.furca",38,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"463","SHB","St5","20","H","T.lineatum",26,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"464","SHB","St5","20","H","Thalassionema",4,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"465","SHB","St5","20","H","Tintinnid",21,2023-10-31,0.042,1,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"466","SHB","St5","20","V","C.wailesii",1,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"467","SHB","St5","20","V","Centric",2,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"468","SHB","St5","20","V","Dinoflagellate",3,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"469","SHB","St5","20","V","Dinophysis",2,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"470","SHB","St5","20","V","P.divergens",5,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"471","SHB","St5","20","V","Rhizosolenia",2,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"472","SHB","St5","20","V","Scrippsiella",9,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"473","SHB","St5","20","V","T.furca",1,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"474","SHB","St5","20","V","T.lineatum",5,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"475","SHB","St5","20","V","Tintinnid",7,2023-10-31,0.043,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"476","SHB","St5","55","H","Copepod nauplii",1,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"477","SHB","St5","55","H","Corethron",1,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"478","SHB","St5","55","H","Coscinodiscus",1,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"479","SHB","St5","55","H","N.scintillans",1,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"480","SHB","St5","55","H","P.divergens",2,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"481","SHB","St5","55","H","P.nitzschia",33,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"482","SHB","St5","55","H","Rhizosolenia",11,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"483","SHB","St5","55","H","T.furca",5,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"484","SHB","St5","55","H","T.lineatum",6,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"485","SHB","St5","55","H","Tintinnid",33,2023-10-31,0.06,10,9090.19834316207,1000,8.309512568745,"SHB Day 2"
"486","SHB","St5","55","V","M.rubrum",1,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"487","SHB","St5","55","V","Dinoflagellate",2,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"488","SHB","St5","55","V","N.scintillans",2,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"489","SHB","St5","55","V","P.divergens",2,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"490","SHB","St5","55","V","P.nitzschia",16,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"491","SHB","St5","55","V","Prorocentrum",3,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"492","SHB","St5","55","V","Rhizosolenia",9,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"493","SHB","St5","55","V","T.furca",1,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"494","SHB","St5","55","V","T.lineatum",4,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"495","SHB","St5","55","V","Tintinnid",20,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"496","SHB","St5","55","V","Tripos",3,2023-10-31,0.06,1,3730.64127613788,1000,8.309512568745,"SHB Day 2"
"497","WB","St2","20","H","C.cf.compressus",11,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"498","WB","St2","20","H","C.closterium",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"499","WB","St2","20","H","C.diadema",21,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"500","WB","St2","20","H","C.simplex",27,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"501","WB","St2","20","H","C.socialis",5,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"502","WB","St2","20","H","D.brightwellii",3,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"503","WB","St2","20","H","D.fragilissimus",16,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"504","WB","St2","20","H","Flagellate",5,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"505","WB","St2","20","H","G.spirale",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"506","WB","St2","20","H","L.undulatum",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"507","WB","St2","20","H","Leptocylindrus",96,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"508","WB","St2","20","H","Odontella",2,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"509","WB","St2","20","H","P.nitzschia",61,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"510","WB","St2","20","H","Prorocentrum",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"511","WB","St2","20","H","Protoperidinium",15,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"512","WB","St2","20","H","Pyrophacus",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"513","WB","St2","20","H","Rhizosolenia",50,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"514","WB","St2","20","H","Scrippsiella",5,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"515","WB","St2","20","H","Skeletonema",24,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"516","WB","St2","20","H","T.anguste-lineata",10,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"517","WB","St2","20","H","Thalassionema",3,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"518","WB","St2","20","V","C.simplex",2,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"519","WB","St2","20","V","Chaetoceros",94,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"520","WB","St2","20","V","Dinoflagellate",8,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"521","WB","St2","20","V","Ditylum",3,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"522","WB","St2","20","V","Guinardia",2,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"523","WB","St2","20","V","Hemiaulus",7,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"524","WB","St2","20","V","Leptocylindrus",33,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"525","WB","St2","20","V","N.scintillans",1,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"526","WB","St2","20","V","P.bipes",1,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"527","WB","St2","20","V","P.nitzschia",10,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"528","WB","St2","20","V","Pennate",2,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"529","WB","St2","20","V","Prorocentrum",1,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"530","WB","St2","20","V","Protoperidinium",1,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"531","WB","St2","20","V","Rhizosolenia",14,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"532","WB","St2","20","V","Scrippsiella",2,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"533","WB","St2","20","V","Skeletonema",3,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"534","WB","St2","20","V","T.rotula",5,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"535","WB","St2","20","V","Thalassiosira",3,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"536","WB","St2","20","V","Tintinnid",1,2023-11-08,0.052,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"537","WB","St2","55","H","Asterionellopsis",3,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"538","WB","St2","55","H","C.cf.compressus",86,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"539","WB","St2","55","H","C.closterium",2,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"540","WB","St2","55","H","C.curvistus",54,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"541","WB","St2","55","H","C.danicus",7,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"542","WB","St2","55","H","C.diadema",31,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"543","WB","St2","55","H","C.simplex",45,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"544","WB","St2","55","H","Cyst",2,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"545","WB","St2","55","H","D.brightwellii",20,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"546","WB","St2","55","H","D.fragilissimus",13,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"547","WB","St2","55","H","Flagellate",3,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"548","WB","St2","55","H","L.undulatum",14,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"549","WB","St2","55","H","Leptocylindrus",101,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"550","WB","St2","55","H","N.scintillans",1,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"551","WB","St2","55","H","Odontella",1,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"552","WB","St2","55","H","P.nitzschia",54,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"553","WB","St2","55","H","Prorocentrum",1,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"554","WB","St2","55","H","Protoperidinium",4,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"555","WB","St2","55","H","Rhizosolenia",27,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"556","WB","St2","55","H","Skeletonema",12,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"557","WB","St2","55","H","T.anguste-lineata",7,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"558","WB","St2","55","H","T.rotula",11,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"559","WB","St2","55","H","Thalassionema",4,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"560","WB","St2","55","H","Tripos",1,2023-11-08,0.052,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"561","WB","St2","55","V","C.simplex",4,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"562","WB","St2","55","V","C.socialis",21,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"563","WB","St2","55","V","Chaetoceros",57,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"564","WB","St2","55","V","Copepod nauplii",4,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"565","WB","St2","55","V","Detonula",18,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"566","WB","St2","55","V","Ditylum",14,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"567","WB","St2","55","V","Eucampia",1,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"568","WB","St2","55","V","Flagellate",2,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"569","WB","St2","55","V","Guinardia",9,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"570","WB","St2","55","V","Hemiaulus",2,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"571","WB","St2","55","V","Leptocylindrus",5,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"572","WB","St2","55","V","Lithodesmium",9,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"573","WB","St2","55","V","N.scintillans",1,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"574","WB","St2","55","V","P.depressum",2,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"575","WB","St2","55","V","P.nitzschia",55,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"576","WB","St2","55","V","Pennate",2,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"577","WB","St2","55","V","Rhizosolenia",7,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"578","WB","St2","55","V","Scrippsiella",1,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"579","WB","St2","55","V","T.anguste-lineata",8,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"580","WB","St2","55","V","Thalassionema",2,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"581","WB","St2","55","V","Tintinnid",1,2023-11-08,0.06,1,3534.29173528852,1000,8.309512568745,"WB Day 1"
"582","WB","St3","20","H","C.cf.compressus",20,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"583","WB","St3","20","H","C.closterium",2,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"584","WB","St3","20","H","C.curvistus",35,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"585","WB","St3","20","H","C.decipiens",3,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"586","WB","St3","20","H","C.diadema",2,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"587","WB","St3","20","H","C.radicans",31,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"588","WB","St3","20","H","C.simplex",14,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"589","WB","St3","20","H","D.brightwellii",1,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"590","WB","St3","20","H","Guinardia",23,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"591","WB","St3","20","H","Heterocapsa",2,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"592","WB","St3","20","H","Leptocylindrus",15,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"593","WB","St3","20","H","P.nitzschia",35,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"594","WB","St3","20","H","Pennate",1,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"595","WB","St3","20","H","Prorocentrum",1,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"596","WB","St3","20","H","Protoperidinium",3,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"597","WB","St3","20","H","Rhizosolenia",4,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"598","WB","St3","20","H","Skeletonema",2,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"599","WB","St3","20","H","T.anguste-lineata",3,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"600","WB","St3","20","H","T.rotula",2,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"601","WB","St3","20","V","Asterionellopsis",7,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"602","WB","St3","20","V","C.radicans",132,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"603","WB","St3","20","V","C.simplex",2,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"604","WB","St3","20","V","Chaetoceros",50,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"605","WB","St3","20","V","Copepod nauplii",1,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"606","WB","St3","20","V","Detonula",3,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"607","WB","St3","20","V","Dictyocha",2,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"608","WB","St3","20","V","Dinoflagellate",4,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"609","WB","St3","20","V","Ditylum",4,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"610","WB","St3","20","V","Eucampia",3,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"611","WB","St3","20","V","Guinardia",5,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"612","WB","St3","20","V","Hemiaulus",21,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"613","WB","St3","20","V","Leptocylindrus",76,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"614","WB","St3","20","V","Lithodesmium",4,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"615","WB","St3","20","V","N.scintillans",1,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"616","WB","St3","20","V","P.depressum",1,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"617","WB","St3","20","V","P.nitzschia",27,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"618","WB","St3","20","V","Pennate",2,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"619","WB","St3","20","V","Rhizosolenia",9,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"620","WB","St3","20","V","Scrippsiella",5,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"621","WB","St3","20","V","T.anguste-lineata",9,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"622","WB","St3","20","V","T.furca",1,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"623","WB","St3","20","V","T.rotula",23,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"624","WB","St3","20","V","Thalassionema",4,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"625","WB","St3","20","V","Thalassiosira",6,2023-11-08,0.055,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"626","WB","St3","55","H","C.curvistus",7,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"627","WB","St3","55","H","C.debilis",5,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"628","WB","St3","55","H","C.densus",4,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"629","WB","St3","55","H","C.simplex",14,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"630","WB","St3","55","H","Chaetoceros",58,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"631","WB","St3","55","H","D.brightwellii",6,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"632","WB","St3","55","H","Eucampia",2,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"633","WB","St3","55","H","Guinardia",17,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"634","WB","St3","55","H","L.danicus",16,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"635","WB","St3","55","H","L.minimus",60,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"636","WB","St3","55","H","P.nitzschia",33,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"637","WB","St3","55","H","Pennate",4,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"638","WB","St3","55","H","Rhizosolenia",3,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"639","WB","St3","55","H","Skeletonema",9,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"640","WB","St3","55","H","T.furca",1,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"641","WB","St3","55","H","T.rotula",2,2023-11-08,0.055,5,9090.19834316207,1000,8.309512568745,"WB Day 1"
"642","WB","St3","55","V","Asterionellopsis",7,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"643","WB","St3","55","V","C.closterium",1,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"644","WB","St3","55","V","C.simplex",3,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"645","WB","St3","55","V","Chaetoceros",59,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"646","WB","St3","55","V","Copepod nauplii",4,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"647","WB","St3","55","V","Ditylum",8,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"648","WB","St3","55","V","Guinardia",6,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"649","WB","St3","55","V","Hemiaulus",20,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"650","WB","St3","55","V","Leptocylindrus",13,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"651","WB","St3","55","V","Lithodesmium",10,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"652","WB","St3","55","V","N.scintillans",1,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"653","WB","St3","55","V","Odontella",1,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"654","WB","St3","55","V","P.depressum",3,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"655","WB","St3","55","V","P.nitzschia",32,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"656","WB","St3","55","V","P.ovatum",1,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"657","WB","St3","55","V","Pennate",1,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"658","WB","St3","55","V","Prorocentrum",1,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"659","WB","St3","55","V","Rhizosolenia",6,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"660","WB","St3","55","V","T.horridum",1,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"661","WB","St3","55","V","Thalassionema",4,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"662","WB","St3","55","V","Tintinnid",1,2023-11-08,0.06,1,4123.3403578366,1000,8.309512568745,"WB Day 1"
"663","WB","St4","20","H","C.radicans",7,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
"664","WB","St4","20","H","C.simplex",1,2023-11-08,0.055,1,9090.19834316207,1000,8.309512568745,"WB Day 1"
